Designation,Post,Course,Department,Degree,Year,Type,Department.1,Course.1,Degree.1,Year.1,Access
Stud_representative,Undergraduate,ECE_3,ECE,BTech,3,mids_paper,ECE,ECE_3,BTech,3,Yes
Stud_representative,Undergraduate,CE_4,CE,BTech,1,mids_paper,CE,CE_4,BTech,1,Yes
Faculty,Temporary,CE_7,CE,NotA,NotA,answer_sheet,CE,CE_7,MTech,1,Yes
Stud_representative,Undergraduate,Mech_15,Mech,BTech,3,answer_sheet,Mech,Mech_15,BTech,3,Yes
Teaching_assis,Temporary,Mech_4,Mech,NotA,NotA,mids_paper,Mech,Mech_4,MTech,1,Yes
Faculty,Temporary,CE_27,CE,NotA,NotA,assgn,CE,CE_27,BTech,1,Yes
Faculty,Temporary,Mech_18,Mech,NotA,NotA,assgn,Mech,Mech_18,BTech,3,Yes
Faculty,Temporary,CSE_22,CSE,NotA,NotA,answer_sheet,CSE,CSE_22,MTech,4,Yes
Teaching_assis,Temporary,Mech_2,Mech,NotA,NotA,assgn,Mech,Mech_2,BTech,4,Yes
Faculty,Temporary,CE_28,CE,NotA,NotA,mids_paper,CE,CE_28,BTech,2,Yes
Faculty,Associate,ECE_9,ECE,NotA,NotA,report_assgn,ECE,ECE_9,BTech,4,Yes
Faculty,Temporary,CE_15,CE,NotA,NotA,answer_sheet,CE,CE_15,BTech,4,Yes
Stud_representative,Undergraduate,ECE_12,ECE,BTech,3,compre_paper,ECE,ECE_12,BTech,3,Yes
Teaching_assis,Temporary,Mech_6,Mech,NotA,NotA,mids_paper,Mech,Mech_6,MTech,4,Yes
Teaching_assis,Temporary,CE_2,CE,NotA,NotA,assgn,CE,CE_2,MTech,2,Yes
Faculty,Temporary,Mech_4,Mech,NotA,NotA,mids_paper,Mech,Mech_4,MTech,2,Yes
Teaching_assis,Temporary,CE_9,CE,NotA,NotA,answer_sheet,CE,CE_9,MTech,4,Yes
Teaching_assis,PhD,CSE_23,CSE,MTech,1,report_assgn,CSE,CSE_25,MTech,1,Yes
Teaching_assis,Temporary,Mech_28,Mech,NotA,NotA,assgn,Mech,Mech_28,BTech,4,Yes
Faculty,Temporary,CSE_2,CSE,NotA,NotA,assgn,CSE,CSE_2,MTech,2,Yes
Stud,Graduate,CSE_29,CSE,MTech,2,report_assgn,CSE,CSE_29,MTech,2,Yes
Faculty,Temporary,CSE_5,CSE,NotA,NotA,answer_sheet,CSE,CSE_5,BTech,2,Yes
Stud,Undergraduate,ECE_3,ECE,BTech,1,report_assgn,ECE,ECE_3,BTech,1,Yes
Faculty,Temporary,CE_1,CE,NotA,NotA,mids_paper,CE,CE_1,MTech,4,Yes
Teaching_assis,Temporary,Mech_13,Mech,NotA,NotA,compre_paper,Mech,Mech_13,MTech,1,Yes
Teaching_assis,Temporary,Mech_23,Mech,NotA,NotA,mids_paper,Mech,Mech_23,MTech,3,Yes
Stud_representative,Undergraduate,CE_13,CE,BTech,4,mids_paper,CE,CE_13,BTech,4,Yes
Teaching_assis,Temporary,CE_29,CE,NotA,NotA,compre_paper,CE,CE_29,MTech,4,Yes
Faculty,Associate,ECE_6,ECE,NotA,NotA,report_assgn,ECE,ECE_6,BTech,4,Yes
Faculty,Temporary,CSE_26,CSE,NotA,NotA,answer_sheet,CSE,CSE_26,BTech,3,Yes
Faculty,Temporary,CSE_8,CSE,NotA,NotA,answer_sheet,CSE,CSE_8,BTech,2,Yes
Faculty,Temporary,CE_14,CE,NotA,NotA,assgn,CE,CE_14,BTech,4,Yes
Faculty,Temporary,CSE_26,CSE,NotA,NotA,assgn,CSE,CSE_26,MTech,4,Yes
Faculty,Associate,CSE_26,CSE,NotA,NotA,report_assgn,CSE,CSE_26,MTech,2,Yes
Teaching_assis,Temporary,Mech_3,Mech,NotA,NotA,compre_paper,Mech,Mech_3,BTech,2,Yes
Stud_representative,Graduate,Mech_25,Mech,MTech,2,mids_paper,Mech,Mech_25,MTech,2,Yes
Faculty,Temporary,CE_25,CE,NotA,NotA,assgn,CE,CE_25,MTech,1,Yes
Teaching_assis,Temporary,CE_1,CE,NotA,NotA,assgn,CE,CE_1,BTech,2,Yes
Teaching_assis,Temporary,Mech_13,Mech,NotA,NotA,assgn,Mech,Mech_13,BTech,2,Yes
Teaching_assis,Temporary,Mech_22,Mech,NotA,NotA,answer_sheet,Mech,Mech_22,MTech,2,Yes
Stud_representative,Undergraduate,CE_9,CE,BTech,2,result,CE,CE_9,BTech,2,Yes
Stud_representative,Undergraduate,CSE_3,CSE,BTech,2,assgn,CSE,CSE_3,BTech,2,Yes
Faculty,Temporary,Mech_8,Mech,NotA,NotA,mids_paper,Mech,Mech_8,MTech,4,Yes
Teaching_assis,Temporary,CE_7,CE,NotA,NotA,assgn,CE,CE_7,MTech,3,Yes
Stud_representative,Graduate,Mech_24,Mech,MTech,1,result,Mech,Mech_24,MTech,1,Yes
Teaching_assis,Temporary,Mech_26,Mech,NotA,NotA,assgn,Mech,Mech_26,MTech,4,Yes
Teaching_assis,Temporary,CSE_22,CSE,NotA,NotA,assgn,CSE,CSE_22,MTech,3,Yes
Faculty,Assistant,ECE_10,ECE,NotA,NotA,report_assgn,ECE,ECE_10,BTech,3,Yes
Teaching_assis,Temporary,CE_17,CE,NotA,NotA,compre_paper,CE,CE_17,BTech,2,Yes
Stud_representative,Undergraduate,ECE_11,ECE,BTech,4,assgn,ECE,ECE_11,BTech,4,Yes
Stud_representative,Undergraduate,ECE_8,ECE,BTech,3,compre_paper,ECE,ECE_8,BTech,3,Yes
Faculty,Temporary,Mech_21,Mech,NotA,NotA,compre_paper,Mech,Mech_21,MTech,2,Yes
Stud_representative,Undergraduate,Mech_4,Mech,BTech,3,assgn,Mech,Mech_4,BTech,3,Yes
Faculty,Temporary,CSE_21,CSE,NotA,NotA,mids_paper,CSE,CSE_21,MTech,1,Yes
Stud_representative,Graduate,CSE_29,CSE,MTech,2,answer_sheet,CSE,CSE_29,MTech,2,Yes
Faculty,Temporary,Mech_1,Mech,NotA,NotA,assgn,Mech,Mech_1,MTech,1,Yes
Teaching_assis,Temporary,CSE_2,CSE,NotA,NotA,answer_sheet,CSE,CSE_2,MTech,3,Yes
Teaching_assis,Temporary,CSE_7,CSE,NotA,NotA,mids_paper,CSE,CSE_7,BTech,1,Yes
Teaching_assis,Temporary,CSE_12,CSE,NotA,NotA,assgn,CSE,CSE_12,BTech,4,Yes
Faculty,Temporary,CE_12,CE,NotA,NotA,answer_sheet,CE,CE_12,MTech,3,Yes
Faculty,Temporary,Mech_21,Mech,NotA,NotA,assgn,Mech,Mech_21,MTech,3,Yes
Faculty,Temporary,CSE_8,CSE,NotA,NotA,answer_sheet,CSE,CSE_8,MTech,4,Yes
Faculty,Temporary,CE_30,CE,NotA,NotA,answer_sheet,CE,CE_30,BTech,4,Yes
Faculty,Assistant,Mech_31,Mech,NotA,NotA,attendance,Mech,Mech_24,MTech,1,Yes
Teaching_assis,Temporary,CE_7,CE,NotA,NotA,assgn,CE,CE_7,MTech,1,Yes
Teaching_assis,Temporary,CSE_12,CSE,NotA,NotA,answer_sheet,CSE,CSE_12,BTech,1,Yes
Teaching_assis,Temporary,CSE_23,CSE,NotA,NotA,assgn,CSE,CSE_23,BTech,4,Yes
Faculty,Temporary,Mech_3,Mech,NotA,NotA,compre_paper,Mech,Mech_3,MTech,3,Yes
Faculty,Temporary,CE_23,CE,NotA,NotA,assgn,CE,CE_23,BTech,2,Yes
Faculty,Temporary,Mech_10,Mech,NotA,NotA,answer_sheet,Mech,Mech_10,BTech,1,Yes
Teaching_assis,Temporary,Mech_15,Mech,NotA,NotA,assgn,Mech,Mech_15,MTech,3,Yes
Teaching_assis,Temporary,Mech_4,Mech,NotA,NotA,answer_sheet,Mech,Mech_4,MTech,3,Yes
Teaching_assis,Temporary,CSE_13,CSE,NotA,NotA,compre_paper,CSE,CSE_13,BTech,1,Yes
Faculty,Temporary,CE_23,CE,NotA,NotA,compre_paper,CE,CE_23,MTech,2,Yes
Teaching_assis,Temporary,Mech_8,Mech,NotA,NotA,compre_paper,Mech,Mech_8,MTech,1,Yes
Teaching_assis,Temporary,CSE_3,CSE,NotA,NotA,mids_paper,CSE,CSE_3,BTech,2,Yes
Teaching_assis,Temporary,CSE_4,CSE,NotA,NotA,mids_paper,CSE,CSE_4,BTech,3,Yes
Faculty,Temporary,Mech_2,Mech,NotA,NotA,assgn,Mech,Mech_2,BTech,1,Yes
Teaching_assis,Temporary,CSE_3,CSE,NotA,NotA,assgn,CSE,CSE_3,BTech,3,Yes
Teaching_assis,Temporary,Mech_2,Mech,NotA,NotA,answer_sheet,Mech,Mech_2,BTech,2,Yes
Faculty,Temporary,CE_14,CE,NotA,NotA,assgn,CE,CE_14,BTech,1,Yes
Faculty,Temporary,Mech_20,Mech,NotA,NotA,mids_paper,Mech,Mech_20,BTech,3,Yes
Teaching_assis,Temporary,CE_18,CE,NotA,NotA,mids_paper,CE,CE_18,BTech,3,Yes
Stud_representative,Graduate,CE_22,CE,MTech,1,compre_paper,CE,CE_22,MTech,1,Yes
Teaching_assis,Temporary,CSE_25,CSE,NotA,NotA,assgn,CSE,CSE_25,BTech,3,Yes
Faculty,Temporary,CSE_18,CSE,NotA,NotA,assgn,CSE,CSE_18,BTech,4,Yes
Stud_representative,Undergraduate,ECE_2,ECE,BTech,1,attendance,ECE,ECE_5,BTech,1,Yes
Faculty,Associate,CE_6,CE,NotA,NotA,report_assgn,CE,CE_6,BTech,2,Yes
Faculty,Temporary,CE_16,CE,NotA,NotA,compre_paper,CE,CE_16,BTech,3,Yes
Faculty,Temporary,CE_11,CE,NotA,NotA,assgn,CE,CE_11,BTech,3,Yes
Teaching_assis,PhD,CSE_21,CSE,MTech,1,report_assgn,CSE,CSE_21,MTech,1,Yes
Faculty,Associate,CE_23,CE,NotA,NotA,report_assgn,CE,CE_23,MTech,2,Yes
Teaching_assis,Temporary,Mech_4,Mech,NotA,NotA,compre_paper,Mech,Mech_4,BTech,1,Yes
Teaching_assis,Temporary,CE_1,CE,NotA,NotA,compre_paper,CE,CE_1,MTech,1,Yes
Faculty,Temporary,CE_20,CE,NotA,NotA,compre_paper,CE,CE_20,BTech,1,Yes
Stud_representative,Undergraduate,CSE_15,CSE,BTech,3,attendance,CSE,CSE_15,BTech,3,Yes
Stud_representative,Undergraduate,ECE_17,ECE,BTech,4,assgn,ECE,ECE_17,BTech,4,Yes
Teaching_assis,Temporary,Mech_4,Mech,NotA,NotA,answer_sheet,Mech,Mech_4,BTech,1,Yes
Faculty,Temporary,CSE_29,CSE,NotA,NotA,mids_paper,CSE,CSE_29,MTech,3,Yes
Faculty,Temporary,Mech_12,Mech,NotA,NotA,assgn,Mech,Mech_12,BTech,4,Yes
Faculty,Temporary,Mech_15,Mech,NotA,NotA,assgn,Mech,Mech_15,MTech,3,Yes
Faculty,Temporary,CE_27,CE,NotA,NotA,answer_sheet,CE,CE_27,MTech,3,Yes
Faculty,Temporary,CSE_13,CSE,NotA,NotA,answer_sheet,CSE,CSE_13,BTech,2,Yes
Faculty,Associate,ECE_14,ECE,NotA,NotA,report_assgn,ECE,ECE_14,BTech,4,Yes
Stud_representative,Undergraduate,CE_16,CE,BTech,4,compre_paper,CE,CE_16,BTech,4,Yes
Faculty,Temporary,CE_20,CE,NotA,NotA,answer_sheet,CE,CE_20,BTech,4,Yes
Teaching_assis,Temporary,CSE_18,CSE,NotA,NotA,answer_sheet,CSE,CSE_18,MTech,4,Yes
Teaching_assis,Temporary,CSE_17,CSE,NotA,NotA,mids_paper,CSE,CSE_17,MTech,4,Yes
Faculty,Temporary,CSE_12,CSE,NotA,NotA,mids_paper,CSE,CSE_12,BTech,4,Yes
Faculty,Associate,Mech_31,Mech,NotA,NotA,attendance,Mech,Mech_21,MTech,1,Yes
Faculty,Temporary,Mech_30,Mech,NotA,NotA,assgn,Mech,Mech_30,MTech,2,Yes
Teaching_assis,Temporary,Mech_8,Mech,NotA,NotA,mids_paper,Mech,Mech_8,BTech,3,Yes
Teaching_assis,Temporary,CE_24,CE,NotA,NotA,mids_paper,CE,CE_24,MTech,4,Yes
Teaching_assis,Temporary,Mech_30,Mech,NotA,NotA,answer_sheet,Mech,Mech_30,MTech,2,Yes
Faculty,Temporary,CE_3,CE,NotA,NotA,assgn,CE,CE_3,MTech,2,Yes
Faculty,Temporary,CE_27,CE,NotA,NotA,compre_paper,CE,CE_27,BTech,1,Yes
Faculty,Temporary,Mech_21,Mech,NotA,NotA,compre_paper,Mech,Mech_21,BTech,1,Yes
Faculty,Associate,CE_22,CE,NotA,NotA,report_assgn,CE,CE_22,MTech,1,Yes
Faculty,Temporary,CSE_7,CSE,NotA,NotA,compre_paper,CSE,CSE_7,MTech,2,Yes
Teaching_assis,Temporary,CE_27,CE,NotA,NotA,mids_paper,CE,CE_27,MTech,1,Yes
Teaching_assis,Temporary,CSE_14,CSE,NotA,NotA,compre_paper,CSE,CSE_14,MTech,3,Yes
Teaching_assis,Temporary,CE_28,CE,NotA,NotA,compre_paper,CE,CE_28,BTech,4,Yes
Faculty,Temporary,CSE_28,CSE,NotA,NotA,mids_paper,CSE,CSE_28,MTech,1,Yes
Faculty,Temporary,CSE_1,CSE,NotA,NotA,answer_sheet,CSE,CSE_1,BTech,4,Yes
Stud_representative,Graduate,CE_26,CE,MTech,2,attendance,CE,CE_30,MTech,2,Yes
Stud_representative,Graduate,CE_23,CE,MTech,1,compre_paper,CE,CE_23,MTech,1,Yes
Teaching_assis,Temporary,CE_13,CE,NotA,NotA,assgn,CE,CE_13,BTech,4,Yes
Faculty,Temporary,CSE_18,CSE,NotA,NotA,compre_paper,CSE,CSE_18,MTech,1,Yes
Teaching_assis,Temporary,Mech_1,Mech,NotA,NotA,assgn,Mech,Mech_1,MTech,4,Yes
Teaching_assis,Temporary,Mech_18,Mech,NotA,NotA,compre_paper,Mech,Mech_18,MTech,2,Yes
Faculty,Associate,Mech_13,Mech,NotA,NotA,report_assgn,Mech,Mech_13,BTech,4,Yes
Teaching_assis,Temporary,Mech_8,Mech,NotA,NotA,compre_paper,Mech,Mech_8,MTech,2,Yes
Teaching_assis,Temporary,CE_4,CE,NotA,NotA,assgn,CE,CE_4,MTech,1,Yes
Teaching_assis,Temporary,CE_22,CE,NotA,NotA,assgn,CE,CE_22,BTech,2,Yes
Teaching_assis,Temporary,CSE_5,CSE,NotA,NotA,mids_paper,CSE,CSE_5,BTech,3,Yes
Teaching_assis,Temporary,Mech_23,Mech,NotA,NotA,compre_paper,Mech,Mech_23,BTech,3,Yes
Teaching_assis,Temporary,Mech_3,Mech,NotA,NotA,assgn,Mech,Mech_3,BTech,1,Yes
Stud,Undergraduate,CE_10,CE,BTech,4,report_assgn,CE,CE_10,BTech,4,Yes
Teaching_assis,Temporary,CSE_28,CSE,NotA,NotA,answer_sheet,CSE,CSE_28,BTech,2,Yes
Teaching_assis,Temporary,Mech_17,Mech,NotA,NotA,assgn,Mech,Mech_17,MTech,2,Yes
Teaching_assis,Temporary,Mech_22,Mech,NotA,NotA,mids_paper,Mech,Mech_22,BTech,3,Yes
Teaching_assis,Temporary,CE_8,CE,NotA,NotA,assgn,CE,CE_8,BTech,3,Yes
Teaching_assis,Temporary,CE_27,CE,NotA,NotA,compre_paper,CE,CE_27,BTech,3,Yes
Faculty,Temporary,CSE_12,CSE,NotA,NotA,assgn,CSE,CSE_12,MTech,4,Yes
Stud,Undergraduate,ECE_16,ECE,BTech,4,report_assgn,ECE,ECE_16,BTech,4,Yes
Faculty,Associate,CE_8,CE,NotA,NotA,report_assgn,CE,CE_8,BTech,3,Yes
Teaching_assis,PhD,Mech_21,Mech,MTech,1,report_assgn,Mech,Mech_23,MTech,1,Yes
Faculty,Temporary,Mech_18,Mech,NotA,NotA,answer_sheet,Mech,Mech_18,MTech,1,Yes
Faculty,Temporary,Mech_11,Mech,NotA,NotA,answer_sheet,Mech,Mech_11,MTech,2,Yes
Teaching_assis,Temporary,Mech_13,Mech,NotA,NotA,assgn,Mech,Mech_13,BTech,4,Yes
Faculty,Assistant,Mech_31,Mech,NotA,NotA,attendance,Mech,Mech_5,BTech,1,Yes
Teaching_assis,Temporary,CE_15,CE,NotA,NotA,answer_sheet,CE,CE_15,MTech,4,Yes
Teaching_assis,Temporary,Mech_26,Mech,NotA,NotA,answer_sheet,Mech,Mech_26,MTech,1,Yes
Faculty,Temporary,Mech_20,Mech,NotA,NotA,compre_paper,Mech,Mech_20,BTech,2,Yes
Teaching_assis,Temporary,CSE_25,CSE,NotA,NotA,assgn,CSE,CSE_25,MTech,2,Yes
Faculty,Temporary,Mech_29,Mech,NotA,NotA,compre_paper,Mech,Mech_29,MTech,2,Yes
Teaching_assis,Temporary,CSE_14,CSE,NotA,NotA,mids_paper,CSE,CSE_14,BTech,2,Yes
Faculty,Temporary,Mech_15,Mech,NotA,NotA,mids_paper,Mech,Mech_15,BTech,2,Yes
Faculty,Temporary,Mech_18,Mech,NotA,NotA,answer_sheet,Mech,Mech_18,BTech,3,Yes
Faculty,Temporary,Mech_18,Mech,NotA,NotA,assgn,Mech,Mech_18,MTech,4,Yes
Faculty,Temporary,CSE_8,CSE,NotA,NotA,assgn,CSE,CSE_8,BTech,3,Yes
Faculty,Temporary,CSE_21,CSE,NotA,NotA,mids_paper,CSE,CSE_21,BTech,2,Yes
Faculty,Temporary,CSE_18,CSE,NotA,NotA,answer_sheet,CSE,CSE_18,MTech,3,Yes
Teaching_assis,Temporary,Mech_4,Mech,NotA,NotA,answer_sheet,Mech,Mech_4,BTech,2,Yes
Faculty,Temporary,CE_21,CE,NotA,NotA,compre_paper,CE,CE_21,MTech,1,Yes
Stud,Undergraduate,CE_8,CE,BTech,4,report_assgn,CE,CE_8,BTech,4,Yes
Faculty,Temporary,Mech_18,Mech,NotA,NotA,assgn,Mech,Mech_18,MTech,1,Yes
Faculty,Temporary,CSE_14,CSE,NotA,NotA,compre_paper,CSE,CSE_14,MTech,4,Yes
Stud_representative,Graduate,Mech_22,Mech,MTech,1,attendance,Mech,Mech_25,MTech,1,Yes
Teaching_assis,Temporary,Mech_13,Mech,NotA,NotA,mids_paper,Mech,Mech_13,BTech,4,Yes
Teaching_assis,Temporary,CE_4,CE,NotA,NotA,answer_sheet,CE,CE_4,MTech,4,Yes
Teaching_assis,Temporary,Mech_23,Mech,NotA,NotA,assgn,Mech,Mech_23,MTech,1,Yes
Teaching_assis,Temporary,CE_9,CE,NotA,NotA,compre_paper,CE,CE_9,BTech,3,Yes
Stud_representative,Undergraduate,CSE_11,CSE,BTech,4,assgn,CSE,CSE_11,BTech,4,Yes
Teaching_assis,Temporary,CSE_29,CSE,NotA,NotA,mids_paper,CSE,CSE_29,MTech,2,Yes
Faculty,Temporary,CE_25,CE,NotA,NotA,answer_sheet,CE,CE_25,MTech,2,Yes
Teaching_assis,Temporary,CE_5,CE,NotA,NotA,compre_paper,CE,CE_5,MTech,4,Yes
Teaching_assis,Temporary,CSE_4,CSE,NotA,NotA,compre_paper,CSE,CSE_4,MTech,1,Yes
Teaching_assis,Temporary,CE_8,CE,NotA,NotA,compre_paper,CE,CE_8,BTech,4,Yes
Teaching_assis,Temporary,CSE_28,CSE,NotA,NotA,assgn,CSE,CSE_28,MTech,2,Yes
Teaching_assis,Temporary,Mech_30,Mech,NotA,NotA,compre_paper,Mech,Mech_30,MTech,3,Yes
Stud_representative,Undergraduate,CSE_3,CSE,BTech,1,answer_sheet,CSE,CSE_3,BTech,1,Yes
Stud_representative,Undergraduate,Mech_1,Mech,BTech,1,attendance,Mech,Mech_2,BTech,1,Yes
Faculty,Temporary,Mech_6,Mech,NotA,NotA,mids_paper,Mech,Mech_6,MTech,3,Yes
Faculty,Temporary,CSE_2,CSE,NotA,NotA,compre_paper,CSE,CSE_2,BTech,4,Yes
Teaching_assis,Temporary,CSE_29,CSE,NotA,NotA,answer_sheet,CSE,CSE_29,BTech,4,Yes
Teaching_assis,Temporary,CSE_2,CSE,NotA,NotA,assgn,CSE,CSE_2,MTech,3,Yes
Faculty,Associate,Mech_31,Mech,NotA,NotA,attendance,Mech,Mech_17,BTech,4,Yes
Faculty,Temporary,CSE_4,CSE,NotA,NotA,assgn,CSE,CSE_4,BTech,2,Yes
Teaching_assis,Temporary,CSE_17,CSE,NotA,NotA,answer_sheet,CSE,CSE_17,BTech,1,Yes
Faculty,Temporary,CSE_14,CSE,NotA,NotA,assgn,CSE,CSE_14,MTech,2,Yes
Faculty,Temporary,CSE_4,CSE,NotA,NotA,answer_sheet,CSE,CSE_4,MTech,4,Yes
Faculty,Temporary,CE_27,CE,NotA,NotA,assgn,CE,CE_27,BTech,3,Yes
Teaching_assis,Temporary,Mech_15,Mech,NotA,NotA,answer_sheet,Mech,Mech_15,BTech,2,Yes
Stud_representative,Undergraduate,ECE_20,ECE,BTech,4,attendance,ECE,ECE_20,BTech,4,Yes
Faculty,Temporary,Mech_12,Mech,NotA,NotA,compre_paper,Mech,Mech_12,BTech,1,Yes
Stud,Graduate,CE_24,CE,MTech,1,report_assgn,CE,CE_24,MTech,1,Yes
Teaching_assis,Temporary,CSE_1,CSE,NotA,NotA,answer_sheet,CSE,CSE_1,MTech,2,Yes
Stud_representative,Undergraduate,ECE_16,ECE,BTech,4,attendance,ECE,ECE_18,BTech,4,Yes
Teaching_assis,Temporary,CE_15,CE,NotA,NotA,answer_sheet,CE,CE_15,MTech,2,Yes
Faculty,Associate,Mech_5,Mech,NotA,NotA,report_assgn,Mech,Mech_5,BTech,3,Yes
Teaching_assis,Temporary,CSE_2,CSE,NotA,NotA,mids_paper,CSE,CSE_2,MTech,2,Yes
Teaching_assis,Temporary,CSE_23,CSE,NotA,NotA,compre_paper,CSE,CSE_23,MTech,4,Yes
Faculty,Temporary,CSE_25,CSE,NotA,NotA,answer_sheet,CSE,CSE_25,BTech,4,Yes
Teaching_assis,Temporary,CE_22,CE,NotA,NotA,assgn,CE,CE_22,BTech,1,Yes
Faculty,Temporary,CSE_11,CSE,NotA,NotA,assgn,CSE,CSE_11,MTech,2,Yes
Stud_representative,Undergraduate,ECE_10,ECE,BTech,3,assgn,ECE,ECE_10,BTech,3,Yes
Teaching_assis,Temporary,CE_17,CE,NotA,NotA,compre_paper,CE,CE_17,MTech,1,Yes
Teaching_assis,Temporary,CSE_8,CSE,NotA,NotA,assgn,CSE,CSE_8,BTech,2,Yes
Teaching_assis,Temporary,CE_29,CE,NotA,NotA,assgn,CE,CE_29,BTech,2,Yes
Stud_representative,Undergraduate,ECE_20,ECE,BTech,4,assgn,ECE,ECE_20,BTech,4,Yes
Teaching_assis,Temporary,Mech_1,Mech,NotA,NotA,compre_paper,Mech,Mech_1,BTech,2,Yes
Teaching_assis,Temporary,CE_4,CE,NotA,NotA,compre_paper,CE,CE_4,MTech,4,Yes
Teaching_assis,Temporary,CE_17,CE,NotA,NotA,compre_paper,CE,CE_17,BTech,4,Yes
Faculty,Temporary,CE_9,CE,NotA,NotA,answer_sheet,CE,CE_9,BTech,3,Yes
Faculty,Temporary,CE_20,CE,NotA,NotA,compre_paper,CE,CE_20,BTech,3,Yes
Stud_representative,Undergraduate,Mech_9,Mech,BTech,4,result,Mech,Mech_9,BTech,4,Yes
Faculty,Temporary,CE_26,CE,NotA,NotA,assgn,CE,CE_26,BTech,2,Yes
Faculty,Temporary,CE_26,CE,NotA,NotA,compre_paper,CE,CE_26,BTech,1,Yes
Teaching_assis,Temporary,CE_17,CE,NotA,NotA,answer_sheet,CE,CE_17,BTech,2,Yes
Faculty,Temporary,CSE_20,CSE,NotA,NotA,mids_paper,CSE,CSE_20,BTech,3,Yes
Faculty,Temporary,CSE_17,CSE,NotA,NotA,assgn,CSE,CSE_17,MTech,4,Yes
Faculty,Temporary,Mech_27,Mech,NotA,NotA,mids_paper,Mech,Mech_27,BTech,3,Yes
Faculty,Temporary,CE_26,CE,NotA,NotA,answer_sheet,CE,CE_26,BTech,3,Yes
Stud_representative,Undergraduate,ECE_18,ECE,BTech,4,answer_sheet,ECE,ECE_18,BTech,4,Yes
Teaching_assis,Temporary,CE_2,CE,NotA,NotA,assgn,CE,CE_2,MTech,1,Yes
Teaching_assis,Temporary,Mech_13,Mech,NotA,NotA,compre_paper,Mech,Mech_13,MTech,3,Yes
Stud,Undergraduate,CE_1,CE,BTech,1,report_assgn,CE,CE_1,BTech,1,Yes
Teaching_assis,Temporary,Mech_13,Mech,NotA,NotA,compre_paper,Mech,Mech_13,BTech,4,Yes
Faculty,Temporary,CSE_25,CSE,NotA,NotA,compre_paper,CSE,CSE_25,MTech,4,Yes
Teaching_assis,PhD,CSE_1,CSE,BTech,1,report_assgn,CSE,CSE_5,BTech,1,Yes
Faculty,Temporary,CSE_8,CSE,NotA,NotA,assgn,CSE,CSE_8,MTech,3,Yes
Faculty,Temporary,CE_15,CE,NotA,NotA,assgn,CE,CE_15,BTech,2,Yes
Faculty,Temporary,CE_25,CE,NotA,NotA,compre_paper,CE,CE_25,MTech,1,Yes
Faculty,Associate,ECE_3,ECE,NotA,NotA,report_assgn,ECE,ECE_3,BTech,1,Yes
Stud_representative,Undergraduate,Mech_1,Mech,BTech,1,mids_paper,Mech,Mech_1,BTech,1,Yes
Faculty,Temporary,CSE_25,CSE,NotA,NotA,answer_sheet,CSE,CSE_25,MTech,4,Yes
Faculty,Temporary,CE_26,CE,NotA,NotA,mids_paper,CE,CE_26,BTech,2,Yes
Teaching_assis,PhD,Mech_31,Mech,BTech,1,mids_paper,Mech,Mech_5,BTech,1,Yes
Teaching_assis,Temporary,CSE_15,CSE,NotA,NotA,answer_sheet,CSE,CSE_15,MTech,4,Yes
Faculty,Temporary,Mech_2,Mech,NotA,NotA,compre_paper,Mech,Mech_2,BTech,4,Yes
Faculty,Temporary,Mech_27,Mech,NotA,NotA,answer_sheet,Mech,Mech_27,MTech,1,Yes
Teaching_assis,Temporary,CE_14,CE,NotA,NotA,mids_paper,CE,CE_14,BTech,4,Yes
Teaching_assis,Temporary,CE_26,CE,NotA,NotA,assgn,CE,CE_26,MTech,2,Yes
Teaching_assis,Temporary,Mech_9,Mech,NotA,NotA,assgn,Mech,Mech_9,MTech,3,Yes
Teaching_assis,Temporary,CE_30,CE,NotA,NotA,mids_paper,CE,CE_30,MTech,1,Yes
Stud_representative,Graduate,CE_21,CE,MTech,1,attendance,CE,CE_24,MTech,1,Yes
Stud_representative,Undergraduate,ECE_3,ECE,BTech,3,compre_paper,ECE,ECE_3,BTech,3,Yes
Stud_representative,Undergraduate,Mech_7,Mech,BTech,2,answer_sheet,Mech,Mech_7,BTech,2,Yes
Faculty,Temporary,Mech_24,Mech,NotA,NotA,answer_sheet,Mech,Mech_24,MTech,1,Yes
Teaching_assis,Temporary,CE_2,CE,NotA,NotA,assgn,CE,CE_2,BTech,3,Yes
Faculty,Temporary,Mech_25,Mech,NotA,NotA,answer_sheet,Mech,Mech_25,BTech,1,Yes
Faculty,Temporary,CSE_3,CSE,NotA,NotA,assgn,CSE,CSE_3,MTech,4,Yes
Faculty,Temporary,CE_17,CE,NotA,NotA,assgn,CE,CE_17,BTech,4,Yes
Teaching_assis,Temporary,Mech_16,Mech,NotA,NotA,compre_paper,Mech,Mech_16,MTech,1,Yes
Stud_representative,Undergraduate,Mech_9,Mech,BTech,3,result,Mech,Mech_9,BTech,3,Yes
Teaching_assis,Temporary,Mech_7,Mech,NotA,NotA,mids_paper,Mech,Mech_7,MTech,1,Yes
Faculty,Temporary,CSE_27,CSE,NotA,NotA,compre_paper,CSE,CSE_27,MTech,3,Yes
Stud_representative,Undergraduate,CSE_5,CSE,BTech,3,result,CSE,CSE_5,BTech,3,Yes
Faculty,Temporary,CSE_1,CSE,NotA,NotA,mids_paper,CSE,CSE_1,BTech,1,Yes
